path_A^-1,kx_A^-1,ky_A^-1,E_v_eV,E_c1_eV,E_v_local,E_c1_local
2.360590627718681667e+00,9.637411293854366567e-01,3.802422056049264976e-01,-1.775070781143934084e+01,6.031300059256123475e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.362285862774768486e+00,9.645887469134801773e-01,3.787740889809692035e-01,-1.775932436368623613e+01,6.121382196382713775e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.363981097830855305e+00,9.654363644415235868e-01,3.773059723570120205e-01,-1.776803612645518982e+01,6.212459716239977087e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.365676332886942568e+00,9.662839819695671073e-01,3.758378557330547265e-01,-1.777684309974620902e+01,6.304532618827929369e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.367371567943029387e+00,9.671315994976106278e-01,3.743697391090974880e-01,-1.778574528355929729e+01,6.397600904146559520e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.369066802999116206e+00,9.679792170256540373e-01,3.729016224851402495e-01,-1.779474267789444752e+01,6.491664572195866845e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.370762038055203469e+00,9.688268345536975579e-01,3.714335058611829554e-01,-1.780383528275166682e+01,6.586723622975861059e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.372457273111290288e+00,9.696744520817410784e-01,3.699653892372257724e-01,-1.781302309813094809e+01,6.682778056486528284e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.374152508167377107e+00,9.705220696097844879e-01,3.684972726132684784e-01,-1.782230612403229131e+01,6.779827872727881011e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.375847743223464370e+00,9.713696871378280084e-01,3.670291559893112954e-01,-1.783168436045570360e+01,6.877873071699910912e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.377542978279551189e+00,9.722173046658715290e-01,3.655610393653540013e-01,-1.784115780740118140e+01,6.976913653402626314e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.379238213335638008e+00,9.730649221939149385e-01,3.640929227413968183e-01,-1.785072646486872827e+01,7.076949617836013340e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.380933448391724827e+00,9.739125397219584590e-01,3.626248061174395243e-01,-1.786039033285833000e+01,7.177980965000090030e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.382628683447812090e+00,9.747601572500018685e-01,3.611566894934822858e-01,-1.787014941137000079e+01,7.280007694894842507e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.384323918503898909e+00,9.756077747780453890e-01,3.596885728695250473e-01,-1.788000370040374065e+01,7.383029807520279097e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.386019153559985728e+00,9.764553923060889096e-01,3.582204562455677532e-01,-1.788995319995954247e+01,7.487047302876397026e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.387714388616072991e+00,9.773030098341323191e-01,3.567523396216105702e-01,-1.789999791003740626e+01,7.592060180963186578e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.389409623672159810e+00,9.781506273621758396e-01,3.552842229976532762e-01,-1.791013783063734266e+01,7.698068441780665794e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.391104858728246629e+00,9.789982448902193601e-01,3.538161063736960932e-01,-1.792037296175934102e+01,7.805072085328819409e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.392800093784333892e+00,9.798458624182627696e-01,3.523479897497387991e-01,-1.793070330340340135e+01,7.913071111607657138e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.394495328840420711e+00,9.806934799463062902e-01,3.508798731257816161e-01,-1.794112885556953074e+01,8.022065520617172041e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.396190563896507530e+00,9.815410974743496997e-01,3.494117565018243221e-01,-1.795164961825771854e+01,8.132055312357372445e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.397885798952594794e+00,9.823887150023932202e-01,3.479436398778670836e-01,-1.796226559146797896e+01,8.243040486828250024e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.399581034008681613e+00,9.832363325304367407e-01,3.464755232539098451e-01,-1.797297677520030490e+01,8.355021044029811716e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.401276269064768432e+00,9.840839500584801502e-01,3.450074066299525510e-01,-1.798378316945468924e+01,8.467996983962050583e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.402971504120855695e+00,9.849315675865236708e-01,3.435392900059953680e-01,-1.799468477423114621e+01,8.581968306624968013e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.404666739176942514e+00,9.857791851145671913e-01,3.420711733820380740e-01,-1.800568158952966158e+01,8.696935012018572331e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.406361974233029333e+00,9.866268026426106008e-01,3.406030567580808910e-01,-1.801677361535024602e+01,8.812897100142846885e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.408057209289116152e+00,9.874744201706541213e-01,3.391349401341235970e-01,-1.802796085169289242e+01,8.929854570997815266e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.409752444345203415e+00,9.883220376986976419e-01,3.376668235101663584e-01,-1.803924329855760789e+01,9.047807424583458047e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.411447679401290234e+00,9.891696552267410514e-01,3.361987068862091199e-01,-1.805062095594438532e+01,9.166755660899778002e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.413142914457377053e+00,9.900172727547845719e-01,3.347305902622518814e-01,-1.806209382385322826e+01,9.286699279946780683e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.414838149513464316e+00,9.908648902828280924e-01,3.332624736382946429e-01,-1.807366190228414027e+01,9.407638281724466089e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.416533384569551135e+00,9.917125078108715019e-01,3.317943570143374044e-01,-1.808532519123711424e+01,9.529572666232828670e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.418228619625637954e+00,9.925601253389150225e-01,3.303262403903801658e-01,-1.809708369071215373e+01,9.652502433471873977e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.419923854681725217e+00,9.934077428669585430e-01,3.288581237664228718e-01,-1.810893740070925872e+01,9.776427583441603397e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.421619089737812036e+00,9.942553603950019525e-01,3.273900071424656333e-01,-1.812088632122842569e+01,9.901348116142005829e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.423314324793898855e+00,9.951029779230454730e-01,3.259218905185083948e-01,-1.813293045226966171e+01,1.002726403157309376e-01,0.000000000000000000e+00,1.000000000000000000e+00
2.425009559849986118e+00,9.959505954510888825e-01,3.244537738945511562e-01,-1.814506979383295970e+01,1.015417532973485609e-01,0.000000000000000000e+00,1.000000000000000000e+00
2.426704794906072937e+00,9.967982129791324031e-01,3.229856572705939177e-01,-1.815730434591832676e+01,1.028208201062730670e-01,0.000000000000000000e+00,1.000000000000000000e+00
2.428400029962159756e+00,9.976458305071759236e-01,3.215175406466366792e-01,-1.816963410852575933e+01,1.041098407425043448e-01,0.000000000000000000e+00,1.000000000000000000e+00
2.430095265018247019e+00,9.984934480352193331e-01,3.200494240226794407e-01,-1.818205908165525031e+01,1.054088152060424083e-01,0.000000000000000000e+00,1.000000000000000000e+00
2.431790500074333838e+00,9.993410655632628536e-01,3.185813073987222022e-01,-1.819457926530681036e+01,1.067177434968873267e-01,0.000000000000000000e+00,1.000000000000000000e+00
2.433485735130420657e+00,1.000188683091306263e+00,3.171131907747649081e-01,-1.820719465948043236e+01,1.080366256150390031e-01,0.000000000000000000e+00,1.000000000000000000e+00
2.435180970186507921e+00,1.001036300619349895e+00,3.156450741508076696e-01,-1.821990526417612699e+01,1.093654615604975761e-01,0.000000000000000000e+00,1.000000000000000000e+00
2.436876205242594740e+00,1.001883918147393304e+00,3.141769575268504311e-01,-1.823271107939387647e+01,1.107042513332628375e-01,0.000000000000000000e+00,1.000000000000000000e+00
2.438571440298681559e+00,1.002731535675436714e+00,3.127088409028931926e-01,-1.824561210513369502e+01,1.120529949333349123e-01,0.000000000000000000e+00,1.000000000000000000e+00
2.440266675354768822e+00,1.003579153203480345e+00,3.112407242789359541e-01,-1.825860834139558619e+01,1.134116923607138838e-01,0.000000000000000000e+00,1.000000000000000000e+00
2.441961910410855641e+00,1.004426770731523755e+00,3.097726076549787155e-01,-1.827169978817953577e+01,1.147803436153995854e-01,0.000000000000000000e+00,1.000000000000000000e+00
2.443657145466942460e+00,1.005274388259567164e+00,3.083044910310214770e-01,-1.828488644548554731e+01,1.161589486973920865e-01,0.000000000000000000e+00,1.000000000000000000e+00
2.445352380523029723e+00,1.006122005787610796e+00,3.068363744070642385e-01,-1.829816831331363502e+01,1.175475076066914287e-01,0.000000000000000000e+00,1.000000000000000000e+00
2.447047615579116542e+00,1.006969623315654205e+00,3.053682577831069445e-01,-1.831154539166377759e+01,1.189460203432976121e-01,0.000000000000000000e+00,1.000000000000000000e+00
2.448742850635203361e+00,1.007817240843697615e+00,3.039001411591497614e-01,-1.832501768053598568e+01,1.203544869072104700e-01,0.000000000000000000e+00,1.000000000000000000e+00
2.450438085691290624e+00,1.008664858371741246e+00,3.024320245351924674e-01,-1.833858517993026993e+01,1.217729072984303357e-01,0.000000000000000000e+00,1.000000000000000000e+00
2.452133320747377443e+00,1.009512475899784656e+00,3.009639079112352289e-01,-1.835224788984660904e+01,1.232012815169568204e-01,0.000000000000000000e+00,1.000000000000000000e+00
2.453828555803464262e+00,1.010360093427828065e+00,2.994957912872779904e-01,-1.836600581028501011e+01,1.246396095627901462e-01,0.000000000000000000e+00,1.000000000000000000e+00
2.455523790859551081e+00,1.011207710955871475e+00,2.980276746633207519e-01,-1.837985894124547670e+01,1.260878914359302994e-01,0.000000000000000000e+00,1.000000000000000000e+00
2.457219025915638344e+00,1.012055328483915106e+00,2.965595580393635133e-01,-1.839380728272801946e+01,1.275461271363773075e-01,0.000000000000000000e+00,1.000000000000000000e+00
2.458914260971725163e+00,1.012902946011958516e+00,2.950914414154062193e-01,-1.840785083473261707e+01,1.290143166641310735e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.460609496027811982e+00,1.013750563540001925e+00,2.936233247914490363e-01,-1.842198959725928376e+01,1.304924600191915696e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.462304731083899245e+00,1.014598181068045557e+00,2.921552081674917423e-01,-1.843622357030801595e+01,1.319805572015590733e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.463999966139986064e+00,1.015445798596088967e+00,2.906870915435345593e-01,-1.845055275387881366e+01,1.334786082112331962e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.465695201196072883e+00,1.016293416124132376e+00,2.892189749195772652e-01,-1.846497714797167333e+01,1.349866130482142157e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.467390436252160146e+00,1.017141033652176008e+00,2.877508582956200267e-01,-1.847949675258660207e+01,1.365045717125021041e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.469085671308246965e+00,1.017988651180219417e+00,2.862827416716627882e-01,-1.849411156772359277e+01,1.380324842040966393e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.470780906364333784e+00,1.018836268708262827e+00,2.848146250477055497e-01,-1.850882159338265254e+01,1.395703505229980157e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.472476141420421047e+00,1.019683886236306458e+00,2.833465084237483111e-01,-1.852362682956377782e+01,1.411181706692062332e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.474171376476507866e+00,1.020531503764349868e+00,2.818783917997910171e-01,-1.853852727626696151e+01,1.426759446427213196e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.475866611532594685e+00,1.021379121292393277e+00,2.804102751758338341e-01,-1.855352293349221071e+01,1.442436724435430251e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.477561846588681504e+00,1.022226738820436687e+00,2.789421585518765401e-01,-1.856861380123952543e+01,1.458213540716716827e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.479257081644768768e+00,1.023074356348480318e+00,2.774740419279193571e-01,-1.858379987950891632e+01,1.474089895271071537e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.480952316700855587e+00,1.023921973876523728e+00,2.760059253039620630e-01,-1.859908116830036207e+01,1.490065788098493549e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.482647551756942406e+00,1.024769591404567137e+00,2.745378086800048800e-01,-1.861445766761386977e+01,1.506141219198983694e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.484342786813029669e+00,1.025617208932610769e+00,2.730696920560475860e-01,-1.862992937744945010e+01,1.522316188572543083e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.486038021869116488e+00,1.026464826460654178e+00,2.716015754320902920e-01,-1.864549629780709239e+01,1.538590696219169773e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.487733256925203307e+00,1.027312443988697588e+00,2.701334588081331090e-01,-1.866115842868680019e+01,1.554964742138863765e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.489428491981290570e+00,1.028160061516741219e+00,2.686653421841758149e-01,-1.867691577008857706e+01,1.571438326331627278e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.491123727037377389e+00,1.029007679044784629e+00,2.671972255602186319e-01,-1.869276832201241234e+01,1.588011448797457537e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.492818962093464208e+00,1.029855296572828038e+00,2.657291089362613379e-01,-1.870871608445831313e+01,1.604684109536356207e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.494514197149551471e+00,1.030702914100871670e+00,2.642609923123041549e-01,-1.872475905742628655e+01,1.621456308548323288e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.496209432205638290e+00,1.031550531628915079e+00,2.627928756883468608e-01,-1.874089724091631481e+01,1.638328045833358226e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.497904667261725109e+00,1.032398149156958489e+00,2.613247590643896223e-01,-1.875713063492841570e+01,1.655299321391461020e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.499599902317812372e+00,1.033245766685002121e+00,2.598566424404323838e-01,-1.877345923946258566e+01,1.672370135222633059e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.501295137373899191e+00,1.034093384213045530e+00,2.583885258164751453e-01,-1.878988305451881047e+01,1.689540487326870732e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.502990372429986010e+00,1.034941001741088940e+00,2.569204091925179068e-01,-1.880640208009709724e+01,1.706810377704177650e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.504685607486073273e+00,1.035788619269132571e+00,2.554522925685606127e-01,-1.882301631619746729e+01,1.724179806354554645e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.506380842542160092e+00,1.036636236797175981e+00,2.539841759446033742e-01,-1.883972576281988509e+01,1.741648773277997275e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.508076077598246911e+00,1.037483854325219390e+00,2.525160593206461357e-01,-1.885653041996436841e+01,1.759217278474507484e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.509771312654334174e+00,1.038331471853263022e+00,2.510479426966888972e-01,-1.887343028763093500e+01,1.776885321944087770e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.511466547710420993e+00,1.039179089381306431e+00,2.495798260727316586e-01,-1.889042536581954579e+01,1.794652903686734247e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.513161782766507812e+00,1.040026706909349841e+00,2.481117094487744201e-01,-1.890751565453022920e+01,1.812520023702449412e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.514857017822595076e+00,1.040874324437393472e+00,2.466435928248171816e-01,-1.892470115376298168e+01,1.830486681991233822e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.516552252878681895e+00,1.041721941965436882e+00,2.451754762008599431e-01,-1.894198186351779967e+01,1.848552878553084700e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.518247487934768714e+00,1.042569559493480291e+00,2.437073595769027046e-01,-1.895935778379466896e+01,1.866718613388003989e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.519942722990855977e+00,1.043417177021523923e+00,2.422392429529454660e-01,-1.897682891459362509e+01,1.884983886495992522e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.521637958046942796e+00,1.044264794549567332e+00,2.407711263289882275e-01,-1.899439525591463251e+01,1.903348697877048079e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.523333193103029615e+00,1.045112412077610742e+00,2.393030097050309890e-01,-1.901205680775770190e+01,1.921813047531171492e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.525028428159116434e+00,1.045960029605654151e+00,2.378348930810737505e-01,-1.902981357012283681e+01,1.940376935458362484e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.526723663215203697e+00,1.046807647133697783e+00,2.363667764571164565e-01,-1.904766554301005144e+01,1.959040361658623830e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.528418898271290516e+00,1.047655264661741192e+00,2.348986598331592179e-01,-1.906561272641931737e+01,1.977803326131951089e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.530114133327377779e+00,1.048502882189784824e+00,2.334305432092019239e-01,-1.908365512035065592e+01,1.996665828878348148e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.531809368383464598e+00,1.049350499717828233e+00,2.319624265852446854e-01,-1.910179272480405288e+01,2.015627869897811675e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.533504603439551417e+00,1.050198117245871643e+00,2.304943099612874469e-01,-1.912002553977951891e+01,2.034689449190343336e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.535199838495638236e+00,1.051045734773915052e+00,2.290261933373302083e-01,-1.913835356527705045e+01,2.053850566755943408e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.536895073551725499e+00,1.051893352301958684e+00,2.275580767133729698e-01,-1.915677680129664751e+01,2.073111222594612446e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.538590308607812318e+00,1.052740969830002093e+00,2.260899600894157313e-01,-1.917529524783830297e+01,2.092471416706348231e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.540285543663899137e+00,1.053588587358045503e+00,2.246218434654584928e-01,-1.919390890490202750e+01,2.111931149091151316e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.541980778719986400e+00,1.054436204886089135e+00,2.231537268415012543e-01,-1.921261777248782820e+01,2.131490419749024756e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.543676013776073219e+00,1.055283822414132544e+00,2.216856102175440157e-01,-1.923142185059568376e+01,2.151149228679964664e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.545371248832160038e+00,1.056131439942175954e+00,2.202174935935867772e-01,-1.925032113922559773e+01,2.170907575883972984e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.547066483888247301e+00,1.056979057470219585e+00,2.187493769696295387e-01,-1.926931563837759143e+01,2.190765461361049438e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.548761718944334120e+00,1.057826674998262995e+00,2.172812603456723002e-01,-1.928840534805163998e+01,2.210722885111193747e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.550456954000420939e+00,1.058674292526306404e+00,2.158131437217150617e-01,-1.930759026824775404e+01,2.230779847134405913e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.552152189056507758e+00,1.059521910054349814e+00,2.143450270977578231e-01,-1.932687039896593362e+01,2.250936347430686213e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.553847424112595021e+00,1.060369527582393445e+00,2.128769104738005846e-01,-1.934624574020618226e+01,2.271192386000036034e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.555542659168681840e+00,1.061217145110436855e+00,2.114087938498433461e-01,-1.936571629196849287e+01,2.291547962842451491e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.557237894224768660e+00,1.062064762638480264e+00,2.099406772258860521e-01,-1.938528205425286544e+01,2.312003077957936470e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.558933129280855923e+00,1.062912380166523896e+00,2.084725606019287580e-01,-1.940494302705931062e+01,2.332557731346490970e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.560628364336942742e+00,1.063759997694567305e+00,2.070044439779715195e-01,-1.942469921038782132e+01,2.353211923008111106e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.562323599393029561e+00,1.064607615222610715e+00,2.055363273540142810e-01,-1.944455060423838688e+01,2.373965652942799376e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.564018834449116824e+00,1.065455232750654346e+00,2.040682107300570425e-01,-1.946449720861103216e+01,2.394818921150557445e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.565714069505203643e+00,1.066302850278697756e+00,2.026000941060998040e-01,-1.948453902350573230e+01,2.415771727631381705e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.567409304561290462e+00,1.067150467806741165e+00,2.011319774821425654e-01,-1.950467604892249440e+01,2.436824072385275208e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.569104539617377725e+00,1.067998085334784797e+00,1.996638608581853269e-01,-1.952490828486133267e+01,2.457975955412236568e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.570799774673464544e+00,1.068845702862828206e+00,1.981957442342280884e-01,-1.954523573132222936e+01,2.479227376712265229e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.572495009729551363e+00,1.069693320390871616e+00,1.967276276102708499e-01,-1.956565838830518800e+01,2.500578336285361747e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.574190244785638626e+00,1.070540937918915247e+00,1.952595109863136114e-01,-1.958617625581022281e+01,2.522028834131528896e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.575885479841725445e+00,1.071388555446958657e+00,1.937913943623563728e-01,-1.960678933383731248e+01,2.543578870250761681e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.577580714897812264e+00,1.072236172975002066e+00,1.923232777383991343e-01,-1.962749762238646767e+01,2.565228444643061767e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.579275949953899527e+00,1.073083790503045698e+00,1.908551611144418958e-01,-1.964830112145769547e+01,2.586977557308431930e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.580971185009986346e+00,1.073931408031089108e+00,1.893870444904846573e-01,-1.966919983105098169e+01,2.608826208246869394e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.582666420066073165e+00,1.074779025559132517e+00,1.879189278665273632e-01,-1.969019375116632986e+01,2.630774397458375824e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.584361655122160428e+00,1.075626643087176149e+00,1.864508112425701247e-01,-1.971128288180375421e+01,2.652822124942949555e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.586056890178247247e+00,1.076474260615219558e+00,1.849826946186128862e-01,-1.973246722296323696e+01,2.674969390700590588e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.587752125234334066e+00,1.077321878143262968e+00,1.835145779946556477e-01,-1.975374677464478168e+01,2.697216194731300032e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.589447360290421329e+00,1.078169495671306599e+00,1.820464613706984092e-01,-1.977512153684839902e+01,2.719562537035078442e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.591142595346508148e+00,1.079017113199350009e+00,1.805783447467411706e-01,-1.979659150957407832e+01,2.742008417611924154e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.592837830402594967e+00,1.079864730727393418e+00,1.791102281227838766e-01,-1.981815669282181602e+01,2.764553836461838277e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.594533065458682231e+00,1.080712348255437050e+00,1.776421114988266381e-01,-1.983981708659163345e+01,2.787198793584820811e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.596228300514769050e+00,1.081559965783480459e+00,1.761739948748693996e-01,-1.986157269088350219e+01,2.809943288980870646e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.597923535570855869e+00,1.082407583311523869e+00,1.747058782509121611e-01,-1.988342350569743999e+01,2.832787322649987782e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.599618770626943132e+00,1.083255200839567500e+00,1.732377616269549225e-01,-1.990536953103345041e+01,2.855730894592174440e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.601314005683029951e+00,1.084102818367610910e+00,1.717696450029976840e-01,-1.992741076689151214e+01,2.878774004807428399e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.603009240739116770e+00,1.084950435895654319e+00,1.703015283790404455e-01,-1.994954721327164648e+01,2.901916653295749660e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.604704475795203589e+00,1.085798053423697729e+00,1.688334117550832070e-01,-1.997177887017384279e+01,2.925158840057139331e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.606399710851290852e+00,1.086645670951741360e+00,1.673652951311259685e-01,-1.999410573759811527e+01,2.948500565091599634e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.608094945907377671e+00,1.087493288479784770e+00,1.658971785071686744e-01,-2.001652781554444260e+01,2.971941828399126129e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.609790180963464490e+00,1.088340906007828179e+00,1.644290618832114359e-01,-2.003904510401283190e+01,2.995482629979718814e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.611485416019551753e+00,1.089188523535871811e+00,1.629609452592541974e-01,-2.006165760300329737e+01,3.019122969833383241e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.613180651075638572e+00,1.090036141063915220e+00,1.614928286352969589e-01,-2.008436531251582480e+01,3.042862847960112749e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.614875886131725391e+00,1.090883758591958630e+00,1.600247120113397203e-01,-2.010716823255041064e+01,3.066702264359910668e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.616571121187812654e+00,1.091731376120002261e+00,1.585565953873824818e-01,-2.013006636310706909e+01,3.090641219032779219e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.618266356243899473e+00,1.092578993648045671e+00,1.570884787634252433e-01,-2.015305970418578951e+01,3.114679711978711740e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.619961591299986292e+00,1.093426611176089081e+00,1.556203621394680048e-01,-2.017614825578657189e+01,3.138817743197714893e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.621656826356073111e+00,1.094274228704132490e+00,1.541522455155107663e-01,-2.019933201790941624e+01,3.163055312689784238e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.623352061412160374e+00,1.095121846232176122e+00,1.526841288915535277e-01,-2.022261099055434030e+01,3.187392420454925324e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.625047296468247193e+00,1.095969463760219531e+00,1.512160122675962892e-01,-2.024598517372131568e+01,3.211829066493131490e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.626742531524334456e+00,1.096817081288263163e+00,1.497478956436389952e-01,-2.026945456741036722e+01,3.236365250804407179e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.628437766580421275e+00,1.097664698816306572e+00,1.482797790196817567e-01,-2.029301917162147362e+01,3.261000973388750168e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.630133001636508094e+00,1.098512316344349982e+00,1.468116623957245181e-01,-2.031667898635464908e+01,3.285736234246160459e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.631828236692594913e+00,1.099359933872393391e+00,1.453435457717672796e-01,-2.034043401160988296e+01,3.310571033376639161e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.633523471748682176e+00,1.100207551400437023e+00,1.438754291478099856e-01,-2.036428424738720011e+01,3.335505370780187384e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.635218706804768996e+00,1.101055168928480432e+00,1.424073125238527471e-01,-2.038822969368656501e+01,3.360539246456801799e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.636913941860855815e+00,1.101902786456523842e+00,1.409391958998955086e-01,-2.041227035050800254e+01,3.385672660406485734e-01,0.000000000000000000e+00,0.000000000000000000e+00
