u,kx_A^-1,ky_A^-1,E_v_eV,E_c1_periodic_chart_eV
7.562499999999998668e-01,-6.711382610952769667e-01,-3.874818557068155367e-01,-9.918505280874427399e+00,6.321967081742191352e-02
7.575000000000000622e-01,-6.722475805351041389e-01,-3.881223215840169938e-01,-9.951420081489525060e+00,6.277752875435864410e-02
7.587499999999998135e-01,-6.733568999749307560e-01,-3.887627874612182288e-01,-9.984389241808351301e+00,6.233765991527018963e-02
7.600000000000000089e-01,-6.744662194147578171e-01,-3.894032533384196859e-01,-1.001741276183092921e+01,6.190006430015618927e-02
7.612500000000002043e-01,-6.755755388545848783e-01,-3.900437192156211430e-01,-1.005049064155724814e+01,6.146474190901680262e-02
7.624999999999999556e-01,-6.766848582944116064e-01,-3.906841850928223225e-01,-1.008362288098729742e+01,6.103169274185218235e-02
7.637500000000001510e-01,-6.777941777342386676e-01,-3.913246509700237796e-01,-1.011680948012109837e+01,6.060091679866203701e-02
7.649999999999999023e-01,-6.789034971740653956e-01,-3.919651168472250147e-01,-1.015005043895862968e+01,6.017241407944664416e-02
7.662500000000000977e-01,-6.800128166138924568e-01,-3.926055827244264718e-01,-1.018334575749991089e+01,5.974618458420572625e-02
7.674999999999998490e-01,-6.811221360537191849e-01,-3.932460486016277068e-01,-1.021669543574492600e+01,5.932222831293957471e-02
7.687500000000000444e-01,-6.822314554935462461e-01,-3.938865144788291084e-01,-1.025009947369368746e+01,5.890054526564789811e-02
7.699999999999997957e-01,-6.833407749333728631e-01,-3.945269803560303434e-01,-1.028355787134618282e+01,5.848113544233100175e-02
7.712499999999999911e-01,-6.844500943731999243e-01,-3.951674462332318005e-01,-1.031707062870242630e+01,5.806399884298858033e-02
7.725000000000001865e-01,-6.855594138130270965e-01,-3.958079121104332576e-01,-1.035063774576241613e+01,5.764913546762073099e-02
7.737499999999999378e-01,-6.866687332528537135e-01,-3.964483779876344927e-01,-1.038425922252613098e+01,5.723654531622768965e-02
7.750000000000001332e-01,-6.877780526926807747e-01,-3.970888438648358942e-01,-1.041793505899359928e+01,5.682622838880910937e-02
7.762499999999998845e-01,-6.888873721325075028e-01,-3.977293097420371293e-01,-1.045166525516480149e+01,5.641818468536528158e-02
7.775000000000000799e-01,-6.899966915723345640e-01,-3.983697756192385864e-01,-1.048544981103974827e+01,5.601241420589592873e-02
7.787499999999998312e-01,-6.911060110121612921e-01,-3.990102414964398214e-01,-1.051928872661843073e+01,5.560891695040132837e-02
7.800000000000000266e-01,-6.922153304519883532e-01,-3.996507073736412785e-01,-1.055318200190086131e+01,5.520769291888120295e-02
7.812499999999997780e-01,-6.933246498918149703e-01,-4.002911732508424580e-01,-1.058712963688702224e+01,5.480874211133588553e-02
7.824999999999999734e-01,-6.944339693316421425e-01,-4.009316391280439151e-01,-1.062113163157693840e+01,5.441206452776498753e-02
7.837500000000001688e-01,-6.955432887714692036e-01,-4.015721050052453722e-01,-1.065518798597059202e+01,5.401766016816873101e-02
7.849999999999999201e-01,-6.966526082112958207e-01,-4.022125708824466073e-01,-1.068929870006797600e+01,5.362552903254725473e-02
7.862500000000001155e-01,-6.977619276511228819e-01,-4.028530367596480644e-01,-1.072346377386911165e+01,5.323567112090022563e-02
7.874999999999998668e-01,-6.988712470909496099e-01,-4.034935026368492439e-01,-1.075768320737397765e+01,5.284808643322794902e-02
7.887500000000000622e-01,-6.999805665307766711e-01,-4.041339685140507010e-01,-1.079195700058259710e+01,5.246277496953017511e-02
7.899999999999998135e-01,-7.010898859706033992e-01,-4.047744343912519360e-01,-1.082628515349494691e+01,5.207973672980712593e-02
7.912500000000000089e-01,-7.021992054104304604e-01,-4.054149002684533931e-01,-1.086066766611104484e+01,5.169897171405857250e-02
7.925000000000002043e-01,-7.033085248502575215e-01,-4.060553661456548502e-01,-1.089510453843088555e+01,5.132047992228465361e-02
7.937499999999999556e-01,-7.044178442900842496e-01,-4.066958320228560297e-01,-1.092959577045445663e+01,5.094426135448546639e-02
7.950000000000001510e-01,-7.055271637299113108e-01,-4.073362979000574868e-01,-1.096414136218177937e+01,5.057031601066077492e-02
7.962499999999999023e-01,-7.066364831697379278e-01,-4.079767637772587219e-01,-1.099874131361282892e+01,5.019864389081084982e-02
7.975000000000000977e-01,-7.077458026095651000e-01,-4.086172296544601790e-01,-1.103339562474763547e+01,4.982924499493535803e-02
7.987499999999998490e-01,-7.088551220493917171e-01,-4.092576955316614140e-01,-1.106810429558617059e+01,4.946211932303466036e-02
8.000000000000000444e-01,-7.099644414892187783e-01,-4.098981614088628156e-01,-1.110286732612845384e+01,4.909726687510845844e-02
8.012499999999997957e-01,-7.110737609290455064e-01,-4.105386272860640506e-01,-1.113768471637446922e+01,4.873468765115696738e-02
8.024999999999999911e-01,-7.121830803688725675e-01,-4.111790931632655077e-01,-1.117255646632423804e+01,4.837438165117998595e-02
8.037500000000001865e-01,-7.132923998086996287e-01,-4.118195590404669648e-01,-1.120748257597774611e+01,4.801634887517761824e-02
8.049999999999999378e-01,-7.144017192485263568e-01,-4.124600249176681999e-01,-1.124246304533498453e+01,4.766058932314998914e-02
8.062500000000001332e-01,-7.155110386883534179e-01,-4.131004907948696014e-01,-1.127749787439597462e+01,4.730710299509686273e-02
8.074999999999998845e-01,-7.166203581281801460e-01,-4.137409566720708365e-01,-1.131258706316069684e+01,4.695588989101846106e-02
8.087500000000000799e-01,-7.177296775680072072e-01,-4.143814225492722936e-01,-1.134773061162916719e+01,4.660695001091457595e-02
8.099999999999998312e-01,-7.188389970078338242e-01,-4.150218884264735286e-01,-1.138292851980136788e+01,4.626028335478543640e-02
8.112500000000000266e-01,-7.199483164476609964e-01,-4.156623543036749857e-01,-1.141818078767732558e+01,4.591588992263075791e-02
8.124999999999997780e-01,-7.210576358874876135e-01,-4.163028201808761652e-01,-1.145348741525700476e+01,4.557376971445086661e-02
8.137499999999999734e-01,-7.221669553273146747e-01,-4.169432860580776223e-01,-1.148884840254043915e+01,4.523392273024544330e-02
8.150000000000001688e-01,-7.232762747671417358e-01,-4.175837519352790794e-01,-1.152426374952761634e+01,4.489634897001464758e-02
8.162499999999999201e-01,-7.243855942069684639e-01,-4.182242178124803145e-01,-1.155973345621852211e+01,4.456104843375855579e-02
8.175000000000001155e-01,-7.254949136467955251e-01,-4.188646836896817716e-01,-1.159525752261318132e+01,4.422802112147699444e-02
8.187499999999998668e-01,-7.266042330866222532e-01,-4.195051495668829511e-01,-1.163083594871157089e+01,4.389726703317015782e-02
8.200000000000000622e-01,-7.277135525264493143e-01,-4.201456154440844082e-01,-1.166646873451371036e+01,4.356878616883783084e-02
8.212499999999998135e-01,-7.288228719662759314e-01,-4.207860813212856432e-01,-1.170215588001957485e+01,4.324257852848024247e-02
8.225000000000000089e-01,-7.299321914061031036e-01,-4.214265471984871003e-01,-1.173789738522919990e+01,4.291864411209713598e-02
8.237500000000002043e-01,-7.310415108459301647e-01,-4.220670130756885574e-01,-1.177369325014256241e+01,4.259698291968865708e-02
8.249999999999999556e-01,-7.321508302857567818e-01,-4.227074789528897369e-01,-1.180954347475964994e+01,4.227759495125493761e-02
8.262500000000001510e-01,-7.332601497255839540e-01,-4.233479448300911940e-01,-1.184544805908049803e+01,4.196048020679567225e-02
8.274999999999999023e-01,-7.343694691654105711e-01,-4.239884107072924291e-01,-1.188140700310507114e+01,4.164563868631118021e-02
8.287500000000000977e-01,-7.354787886052376322e-01,-4.246288765844938862e-01,-1.191742030683339770e+01,4.133307038980117698e-02
8.299999999999998490e-01,-7.365881080450643603e-01,-4.252693424616951212e-01,-1.195348797026545284e+01,4.102277531726589155e-02
8.312500000000000444e-01,-7.376974274848914215e-01,-4.259098083388965228e-01,-1.198960999340125966e+01,4.071475346870512962e-02
8.324999999999997957e-01,-7.388067469247181496e-01,-4.265502742160977578e-01,-1.202578637624079683e+01,4.040900484411908550e-02
8.337499999999999911e-01,-7.399160663645452107e-01,-4.271907400932992149e-01,-1.206201711878408922e+01,4.010552944350755794e-02
8.350000000000001865e-01,-7.410253858043722719e-01,-4.278312059705006720e-01,-1.209830222103111730e+01,3.980432726687064410e-02
8.362499999999999378e-01,-7.421347052441990000e-01,-4.284716718477019071e-01,-1.213464168298187928e+01,3.950539831420844805e-02
8.375000000000001332e-01,-7.432440246840260611e-01,-4.291121377249033086e-01,-1.217103550463638939e+01,3.920874258552078245e-02
8.387499999999998845e-01,-7.443533441238526782e-01,-4.297526036021045437e-01,-1.220748368599462630e+01,3.891436008080783465e-02
8.400000000000000799e-01,-7.454626635636797394e-01,-4.303930694793060008e-01,-1.224398622705662198e+01,3.862225080006940342e-02
8.412499999999998312e-01,-7.465719830035064675e-01,-4.310335353565072358e-01,-1.228054312782234447e+01,3.833241474330566917e-02
8.425000000000000266e-01,-7.476813024433335286e-01,-4.316740012337086929e-01,-1.231715438829182041e+01,3.804485191051647924e-02
8.437500000000002220e-01,-7.487906218831605898e-01,-4.323144671109100945e-01,-1.235382000846503381e+01,3.775956230170190303e-02
8.449999999999999734e-01,-7.498999413229873179e-01,-4.329549329881113295e-01,-1.239053998834198289e+01,3.747654591686202380e-02
8.462500000000001688e-01,-7.510092607628143790e-01,-4.335953988653127866e-01,-1.242731432792268009e+01,3.719580275599667502e-02
8.474999999999999201e-01,-7.521185802026411071e-01,-4.342358647425140217e-01,-1.246414302720710765e+01,3.691733281910603709e-02
8.487500000000001155e-01,-7.532278996424681683e-01,-4.348763306197154788e-01,-1.250102608619528688e+01,3.664113610618992961e-02
8.499999999999998668e-01,-7.543372190822947854e-01,-4.355167964969166583e-01,-1.253796350488719291e+01,3.636721261724854687e-02
8.512500000000000622e-01,-7.554465385221219575e-01,-4.361572623741181154e-01,-1.257495528328285950e+01,3.609556235228165294e-02
8.524999999999998135e-01,-7.565558579619485746e-01,-4.367977282513193504e-01,-1.261200142138224578e+01,3.582618531128949763e-02
8.537500000000000089e-01,-7.576651774017756358e-01,-4.374381941285208075e-01,-1.264910191918539084e+01,3.555908149427186582e-02
8.550000000000002043e-01,-7.587744968416026969e-01,-4.380786600057222646e-01,-1.268625677669227692e+01,3.529425090122884079e-02
8.562499999999999556e-01,-7.598838162814294250e-01,-4.387191258829234441e-01,-1.272346599390288802e+01,3.503169353216053356e-02
8.575000000000001510e-01,-7.609931357212564862e-01,-4.393595917601249012e-01,-1.276072957081725257e+01,3.477140938706674983e-02
8.587499999999999023e-01,-7.621024551610832143e-01,-4.400000576373261363e-01,-1.279804750743534925e+01,3.451339846594766309e-02
8.600000000000000977e-01,-7.632117746009102754e-01,-4.406405235145275934e-01,-1.283541980375719582e+01,3.425766076880312067e-02
8.612499999999998490e-01,-7.643210940407370035e-01,-4.412809893917287729e-01,-1.287284645978277453e+01,3.400419629563327523e-02
8.625000000000000444e-01,-7.654304134805640647e-01,-4.419214552689302300e-01,-1.291032747551210313e+01,3.375300504643796717e-02
8.637499999999997957e-01,-7.665397329203906818e-01,-4.425619211461314650e-01,-1.294786285094516032e+01,3.350408702121736998e-02
8.649999999999999911e-01,-7.676490523602177429e-01,-4.432023870233329221e-01,-1.298545258608197095e+01,3.325744221997130323e-02
8.662500000000001865e-01,-7.687583718000449151e-01,-4.438428529005343792e-01,-1.302309668092252437e+01,3.301307064269982244e-02
8.674999999999999378e-01,-7.698676912398715322e-01,-4.444833187777355588e-01,-1.306079513546680282e+01,3.277097228940308721e-02
8.687500000000001332e-01,-7.709770106796985933e-01,-4.451237846549370158e-01,-1.309854794971483827e+01,3.253114716008086854e-02
8.699999999999998845e-01,-7.720863301195253214e-01,-4.457642505321382509e-01,-1.313635512366660052e+01,3.229359525473333992e-02
8.712500000000000799e-01,-7.731956495593523826e-01,-4.464047164093397080e-01,-1.317421665732211622e+01,3.205831657336035562e-02
8.724999999999998312e-01,-7.743049689991791107e-01,-4.470451822865409430e-01,-1.321213255068136228e+01,3.182531111596207524e-02
8.737500000000000266e-01,-7.754142884390061718e-01,-4.476856481637423446e-01,-1.325010280374436000e+01,3.159457888253833224e-02
8.750000000000002220e-01,-7.765236078788332330e-01,-4.483261140409438017e-01,-1.328812741651109519e+01,3.136611987308919602e-02
8.762499999999999734e-01,-7.776329273186599611e-01,-4.489665799181450367e-01,-1.332620638898156429e+01,3.113993408761476372e-02
8.775000000000001688e-01,-7.787422467584870223e-01,-4.496070457953464938e-01,-1.336433972115578506e+01,3.091602152611486881e-02
8.787499999999999201e-01,-7.798515661983136393e-01,-4.502475116725477289e-01,-1.340252741303373085e+01,3.069438218858968476e-02
8.800000000000001155e-01,-7.809608856381408115e-01,-4.508879775497491305e-01,-1.344076946461543365e+01,3.047501607503901727e-02
8.812499999999998668e-01,-7.820702050779674286e-01,-4.515284434269503655e-01,-1.347906587590086147e+01,3.025792318546306758e-02
8.825000000000000622e-01,-7.831795245177944897e-01,-4.521689093041518226e-01,-1.351741664689004452e+01,3.004310351986164834e-02
8.837499999999998135e-01,-7.842888439576212178e-01,-4.528093751813530576e-01,-1.355582177758295614e+01,2.983055707823491220e-02
8.850000000000000089e-01,-7.853981633974482790e-01,-4.534498410585545147e-01,-1.359428126797962122e+01,2.962028386058272733e-02
8.862500000000002043e-01,-7.865074828372753402e-01,-4.540903069357559163e-01,-1.363279511808002908e+01,2.941228386690517005e-02
8.874999999999999556e-01,-7.876168022771020683e-01,-4.547307728129571514e-01,-1.367136332788416375e+01,2.920655709720228893e-02
8.887500000000001510e-01,-7.887261217169291294e-01,-4.553712386901586084e-01,-1.370998589739205187e+01,2.900310355147395908e-02
8.899999999999999023e-01,-7.898354411567558575e-01,-4.560117045673598435e-01,-1.374866282660366856e+01,2.880192322972031232e-02
8.912500000000000977e-01,-7.909447605965829187e-01,-4.566521704445613006e-01,-1.378739411551903871e+01,2.860301613194122378e-02
8.924999999999998490e-01,-7.920540800364095357e-01,-4.572926363217624801e-01,-1.382617976413813388e+01,2.840638225813683221e-02
8.937500000000000444e-01,-7.931633994762365969e-01,-4.579331021989639372e-01,-1.386501977246098249e+01,2.821202160830697803e-02
8.949999999999997957e-01,-7.942727189160633250e-01,-4.585735680761651722e-01,-1.390391414048756502e+01,2.801993418245179307e-02
8.962499999999999911e-01,-7.953820383558903861e-01,-4.592140339533666293e-01,-1.394286286821789744e+01,2.783011998057117325e-02
8.975000000000001865e-01,-7.964913577957174473e-01,-4.598544998305680864e-01,-1.398186595565197088e+01,2.764257900266518103e-02
8.987499999999999378e-01,-7.976006772355441754e-01,-4.604949657077692660e-01,-1.402092340278977289e+01,2.745731124873385803e-02
9.000000000000001332e-01,-7.987099966753712366e-01,-4.611354315849707231e-01,-1.406003520963132836e+01,2.727431671877709324e-02
9.012499999999998845e-01,-7.998193161151979647e-01,-4.617758974621719581e-01,-1.409920137617661240e+01,2.709359541279500461e-02
9.025000000000000799e-01,-8.009286355550250258e-01,-4.624163633393734152e-01,-1.413842190242564989e+01,2.691514733078747418e-02
9.037499999999998312e-01,-8.020379549948516429e-01,-4.630568292165746502e-01,-1.417769678837841241e+01,2.673897247275463379e-02
9.050000000000000266e-01,-8.031472744346788151e-01,-4.636972950937760518e-01,-1.421702603403493548e+01,2.656507083869633773e-02
9.062500000000002220e-01,-8.042565938745058762e-01,-4.643377609709775089e-01,-1.425640963939519246e+01,2.639344242861266232e-02
9.074999999999999734e-01,-8.053659133143324933e-01,-4.649782268481787439e-01,-1.429584760445918157e+01,2.622408724250367001e-02
9.087500000000001688e-01,-8.064752327541595545e-01,-4.656186927253802010e-01,-1.433533992922692413e+01,2.605700528036923591e-02
9.099999999999999201e-01,-8.075845521939862826e-01,-4.662591586025814361e-01,-1.437488661369839349e+01,2.589219654220947103e-02
9.112500000000001155e-01,-8.086938716338133437e-01,-4.668996244797828377e-01,-1.441448765787361452e+01,2.572966102802427130e-02
9.124999999999998668e-01,-8.098031910736400718e-01,-4.675400903569840727e-01,-1.445414306175256769e+01,2.556939873781374079e-02
9.137500000000000622e-01,-8.109125105134671330e-01,-4.681805562341855298e-01,-1.449385282533527075e+01,2.541140967157777542e-02
9.149999999999998135e-01,-8.120218299532938611e-01,-4.688210221113867648e-01,-1.453361694862170594e+01,2.525569382931647927e-02
9.162500000000000089e-01,-8.131311493931209222e-01,-4.694614879885882219e-01,-1.457343543161189281e+01,2.510225121102975521e-02
9.175000000000002043e-01,-8.142404688329479834e-01,-4.701019538657896235e-01,-1.461330827430582069e+01,2.495108181671764486e-02
9.187499999999999556e-01,-8.153497882727746005e-01,-4.707424197429908586e-01,-1.465323547670347359e+01,2.480218564638021067e-02
9.200000000000001510e-01,-8.164591077126017726e-01,-4.713828856201923156e-01,-1.469321703880488705e+01,2.465556270001732775e-02
9.212499999999999023e-01,-8.175684271524283897e-01,-4.720233514973935507e-01,-1.473325296061002021e+01,2.451121297762912793e-02
9.225000000000000977e-01,-8.186777465922554509e-01,-4.726638173745950078e-01,-1.477334324211891570e+01,2.436913647921549325e-02
9.237499999999998490e-01,-8.197870660320821790e-01,-4.733042832517961873e-01,-1.481348788333153088e+01,2.422933320477652086e-02
9.250000000000000444e-01,-8.208963854719092401e-01,-4.739447491289976444e-01,-1.485368688424790307e+01,2.409180315431212055e-02
9.262499999999997957e-01,-8.220057049117359682e-01,-4.745852150061988795e-01,-1.489394024486800738e+01,2.395654632782238252e-02
9.274999999999999911e-01,-8.231150243515630294e-01,-4.752256808834003365e-01,-1.493424796519185982e+01,2.382356272530721658e-02
9.287500000000001865e-01,-8.242243437913900905e-01,-4.758661467606017936e-01,-1.497461004521945682e+01,2.369285234676667129e-02
9.299999999999999378e-01,-8.253336632312168186e-01,-4.765066126378029732e-01,-1.501502648495077885e+01,2.356441519220078828e-02
9.312500000000001332e-01,-8.264429826710438798e-01,-4.771470785150044303e-01,-1.505549728438585966e+01,2.343825126160947736e-02
9.324999999999998845e-01,-8.275523021108704969e-01,-4.777875443922056653e-01,-1.509602244352466016e+01,2.331436055499283566e-02
9.337500000000000799e-01,-8.286616215506976690e-01,-4.784280102694071224e-01,-1.513660196236722300e+01,2.319274307235075216e-02
9.349999999999998312e-01,-8.297709409905242861e-01,-4.790684761466083019e-01,-1.517723584091350730e+01,2.307339881368334483e-02
9.362500000000000266e-01,-8.308802604303513473e-01,-4.797089420238097590e-01,-1.521792407916354684e+01,2.295632777899050958e-02
9.375000000000002220e-01,-8.319895798701784084e-01,-4.803494079010112161e-01,-1.525866667711732916e+01,2.284152996827228804e-02
9.387499999999999734e-01,-8.330988993100051365e-01,-4.809898737782124511e-01,-1.529946363477483828e+01,2.272900538152872879e-02
9.400000000000001688e-01,-8.342082187498321977e-01,-4.816303396554139082e-01,-1.534031495213610086e+01,2.261875401875974162e-02
9.412499999999999201e-01,-8.353175381896589258e-01,-4.822708055326150878e-01,-1.538122062920109201e+01,2.251077587996541673e-02
9.425000000000001155e-01,-8.364268576294859869e-01,-4.829112714098165449e-01,-1.542218066596983839e+01,2.240507096514567087e-02
9.437499999999998668e-01,-8.375361770693126040e-01,-4.835517372870177799e-01,-1.546319506244230979e+01,2.230163927430058035e-02
9.450000000000000622e-01,-8.386454965091397762e-01,-4.841922031642192370e-01,-1.550426381861853820e+01,2.220048080743006885e-02
9.462499999999998135e-01,-8.397548159489663933e-01,-4.848326690414204720e-01,-1.554538693449849163e+01,2.210159556453421270e-02
9.475000000000000089e-01,-8.408641353887934544e-01,-4.854731349186219291e-01,-1.558656441008219851e+01,2.200498354561294251e-02
9.487500000000002043e-01,-8.419734548286206266e-01,-4.861136007958233307e-01,-1.562779624536965173e+01,2.191064475066627909e-02
9.499999999999999556e-01,-8.430827742684472437e-01,-4.867540666730245658e-01,-1.566908244036082642e+01,2.181857917969427796e-02
9.512500000000001510e-01,-8.441920937082743048e-01,-4.873945325502260228e-01,-1.571042299505575635e+01,2.172878683269686279e-02
9.524999999999999023e-01,-8.453014131481010329e-01,-4.880349984274272579e-01,-1.575181790945441840e+01,2.164126770967408908e-02
9.537500000000000977e-01,-8.464107325879280941e-01,-4.886754643046287150e-01,-1.579326718355682857e+01,2.155602181062590827e-02
9.549999999999998490e-01,-8.475200520277548222e-01,-4.893159301818298945e-01,-1.583477081736296910e+01,2.147304913555236894e-02
9.562500000000000444e-01,-8.486293714675818833e-01,-4.899563960590313516e-01,-1.587632881087286663e+01,2.139234968445342250e-02
9.574999999999997957e-01,-8.497386909074085004e-01,-4.905968619362325867e-01,-1.591794116408648563e+01,2.131392345732913141e-02
9.587499999999999911e-01,-8.508480103472356726e-01,-4.912373278134340437e-01,-1.595960787700386518e+01,2.123777045417941239e-02
9.600000000000001865e-01,-8.519573297870627338e-01,-4.918777936906355008e-01,-1.600132894962498042e+01,2.116389067500432097e-02
9.612499999999999378e-01,-8.530666492268893508e-01,-4.925182595678366804e-01,-1.604310438194982780e+01,2.109228411980387796e-02
9.625000000000001332e-01,-8.541759686667164120e-01,-4.931587254450381375e-01,-1.608493417397842506e+01,2.102295078857802785e-02
9.637499999999998845e-01,-8.552852881065431401e-01,-4.937991913222393725e-01,-1.612681832571075091e+01,2.095589068132681226e-02
9.650000000000000799e-01,-8.563946075463702012e-01,-4.944396571994408296e-01,-1.616875683714683376e+01,2.089110379805018958e-02
9.662499999999998312e-01,-8.575039269861969293e-01,-4.950801230766420091e-01,-1.621074970828664163e+01,2.082859013874821530e-02
9.675000000000000266e-01,-8.586132464260239905e-01,-4.957205889538434662e-01,-1.625279693913020296e+01,2.076834970342083392e-02
9.687500000000002220e-01,-8.597225658658510516e-01,-4.963610548310449233e-01,-1.629489852967750707e+01,2.071038249206806625e-02
9.699999999999999734e-01,-8.608318853056777797e-01,-4.970015207082461584e-01,-1.633705447992853976e+01,2.065468850468994005e-02
9.712500000000001688e-01,-8.619412047455048409e-01,-4.976419865854476154e-01,-1.637926478988332235e+01,2.060126774128641369e-02
9.724999999999999201e-01,-8.630505241853314580e-01,-4.982824524626487950e-01,-1.642152945954183352e+01,2.055012020185752186e-02
9.737500000000001155e-01,-8.641598436251586302e-01,-4.989229183398502521e-01,-1.646384848890410524e+01,2.050124588640322987e-02
9.749999999999998668e-01,-8.652691630649852472e-01,-4.995633842170514871e-01,-1.650622187797009488e+01,2.045464479492357240e-02
9.762500000000000622e-01,-8.663784825048123084e-01,-5.002038500942529442e-01,-1.654864962673984508e+01,2.041031692741852172e-02
9.774999999999998135e-01,-8.674878019446390365e-01,-5.008443159714541792e-01,-1.659113173521331674e+01,2.036826228388809862e-02
9.787500000000000089e-01,-8.685971213844660976e-01,-5.014847818486556363e-01,-1.663366820339054897e+01,2.032848086433227536e-02
9.800000000000002043e-01,-8.697064408242931588e-01,-5.021252477258570934e-01,-1.667625903127152043e+01,2.029097266875107969e-02
9.812499999999999556e-01,-8.708157602641198869e-01,-5.027657136030583285e-01,-1.671890421885622047e+01,2.025573769714450467e-02
9.825000000000001510e-01,-8.719250797039469481e-01,-5.034061794802596745e-01,-1.676160376614467395e+01,2.022277594951254337e-02
9.837499999999999023e-01,-8.730343991437736761e-01,-5.040466453574609096e-01,-1.680435767313685247e+01,2.019208742585520966e-02
9.850000000000000977e-01,-8.741437185836007373e-01,-5.046871112346623667e-01,-1.684716593983278798e+01,2.016367212617248272e-02
9.862499999999998490e-01,-8.752530380234273544e-01,-5.053275771118636017e-01,-1.689002856623244497e+01,2.013753005046438338e-02
9.875000000000000444e-01,-8.763623574632544155e-01,-5.059680429890650588e-01,-1.693294555233586252e+01,2.011366119873089081e-02
9.887499999999997957e-01,-8.774716769030811436e-01,-5.066085088662662939e-01,-1.697591689814300864e+01,2.009206557097202583e-02
9.899999999999999911e-01,-8.785809963429082048e-01,-5.072489747434677509e-01,-1.701894260365390465e+01,2.007274316718776763e-02
9.912500000000001865e-01,-8.796903157827352659e-01,-5.078894406206692080e-01,-1.706202266886854346e+01,2.005569398737813702e-02
9.924999999999999378e-01,-8.807996352225619940e-01,-5.085299064978704431e-01,-1.710515709378691085e+01,2.004091803154312013e-02
9.937500000000001332e-01,-8.819089546623890552e-01,-5.091703723750719002e-01,-1.714834587840903524e+01,2.002841529968272388e-02
9.949999999999998845e-01,-8.830182741022157833e-01,-5.098108382522730242e-01,-1.719158902273487755e+01,2.001818579179694135e-02
9.962500000000000799e-01,-8.841275935420428445e-01,-5.104513041294744813e-01,-1.723488652676448041e+01,2.001022950788577948e-02
9.974999999999998312e-01,-8.852369129818694615e-01,-5.110917700066757163e-01,-1.727823839049781185e+01,2.000454644794923825e-02
9.987500000000000266e-01,-8.863462324216966337e-01,-5.117322358838771734e-01,-1.732164461393489674e+01,2.000113661198731074e-02
1.000000000000000222e+00,-8.874555518615236949e-01,-5.123727017610786305e-01,-1.736510519707572442e+01,1.999999999999999695e-02
1.001249999999999973e+00,-8.885648713013503119e-01,-5.130131676382798656e-01,-1.740862013992026647e+01,2.000113661198731074e-02
1.002500000000000169e+00,-8.896741907411774841e-01,-5.136536335154813226e-01,-1.745218944246857973e+01,2.000454644794923825e-02
1.003749999999999920e+00,-8.907835101810041012e-01,-5.142940993926825577e-01,-1.749581310472061091e+01,2.001022950788577948e-02
1.005000000000000115e+00,-8.918928296208311624e-01,-5.149345652698840148e-01,-1.753949112667639909e+01,2.001818579179694135e-02
1.006249999999999867e+00,-8.930021490606578904e-01,-5.155750311470851388e-01,-1.758322350833591230e+01,2.002841529968272388e-02
1.007500000000000062e+00,-8.941114685004849516e-01,-5.162154970242865959e-01,-1.762701024969918606e+01,2.004091803154312013e-02
1.008749999999999813e+00,-8.952207879403116797e-01,-5.168559629014878309e-01,-1.767085135076618485e+01,2.005569398737813702e-02
1.010000000000000009e+00,-8.963301073801387409e-01,-5.174964287786892880e-01,-1.771474681153694064e+01,2.007274316718776763e-02
1.011250000000000204e+00,-8.974394268199658020e-01,-5.181368946558907451e-01,-1.775869663201142856e+01,2.009206557097202583e-02
1.012499999999999956e+00,-8.985487462597925301e-01,-5.187773605330919802e-01,-1.780270081218964862e+01,2.011366119873089081e-02
1.013750000000000151e+00,-8.996580656996195913e-01,-5.194178264102934373e-01,-1.784675935207162567e+01,2.013753005046438338e-02
1.014999999999999902e+00,-9.007673851394462083e-01,-5.200582922874946723e-01,-1.789087225165732420e+01,2.016367212617248272e-02
1.016250000000000098e+00,-9.018767045792732695e-01,-5.206987581646961294e-01,-1.793503951094677618e+01,2.019208742585520966e-02
1.017499999999999849e+00,-9.029860240190999976e-01,-5.213392240418973644e-01,-1.797926112993996028e+01,2.022277594951254337e-02
1.018750000000000044e+00,-9.040953434589270588e-01,-5.219796899190987105e-01,-1.802353710863690139e+01,2.025573769714450467e-02
1.019999999999999796e+00,-9.052046628987537868e-01,-5.226201557962999455e-01,-1.806786744703756398e+01,2.029097266875107969e-02
1.021249999999999991e+00,-9.063139823385808480e-01,-5.232606216735014026e-01,-1.811225214514198356e+01,2.032848086433227536e-02
1.022500000000000187e+00,-9.074233017784079092e-01,-5.239010875507028597e-01,-1.815669120295014949e+01,2.036826228388809862e-02
1.023749999999999938e+00,-9.085326212182346373e-01,-5.245415534279040948e-01,-1.820118462046203334e+01,2.041031692741852172e-02
1.025000000000000133e+00,-9.096419406580616984e-01,-5.251820193051055519e-01,-1.824573239767767419e+01,2.045464479492357240e-02
1.026249999999999885e+00,-9.107512600978883155e-01,-5.258224851823067869e-01,-1.829033453459704006e+01,2.050124588640322987e-02
1.027500000000000080e+00,-9.118605795377154877e-01,-5.264629510595082440e-01,-1.833499103122017004e+01,2.055012020185752186e-02
1.028749999999999831e+00,-9.129698989775421047e-01,-5.271034169367094790e-01,-1.837970188754701795e+01,2.060126774128641369e-02
1.030000000000000027e+00,-9.140792184173691659e-01,-5.277438828139109361e-01,-1.842446710357762285e+01,2.065468850468994005e-02
1.031250000000000222e+00,-9.151885378571962271e-01,-5.283843486911122822e-01,-1.846928667931197410e+01,2.071038249206808013e-02
